data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note
2020-10-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,159,10,169,1824,1993,192,203,3164,491,4688,960,5648,234275,148088,"Dal totale è stato sottratto un caso comunicato nei giorni sorsi in quanto conteggiato 2 volte"
2020-10-15T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,36,0,36,503,539,35,37,536,37,436,676,1112,85435,84605,
2020-10-15T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,51,3,54,805,859,13,39,1524,104,1159,1328,2487,230635,228529,
2020-10-15T17:00:00,ITA,15,Campania,40.83956555,14.25084984,762,66,828,12416,13244,801,1127,8032,496,19740,2032,21772,723005,487147,
2020-10-15T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,392,49,441,7080,7521,373,453,27124,4503,33090,6058,39148,1339233,742503,
2020-10-15T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,32,11,43,1604,1647,93,136,3923,358,5472,456,5928,465140,205301,
2020-10-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,969,90,1059,10546,11605,542,594,9395,1001,9823,12178,22001,1076138,884989,
2020-10-15T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,316,26,342,2771,3113,38,432,11957,1626,11472,5224,16696,362962,192467,
2020-10-15T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,726,72,798,16252,17050,1832,2067,84624,17037,102862,15849,118711,2411663,1508334,
2020-10-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,61,9,70,1594,1664,127,140,6362,992,9018,0,9018,276513,162176,
2020-10-15T17:00:00,ITA,14,Molise,41.55774754,14.65916051,7,0,7,244,251,27,30,566,26,798,45,843,51862,48828,
2020-10-15T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,60,3,63,1130,1193,75,98,2879,293,4365,0,4365,197890,102467,
2020-10-15T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,20,0,20,648,668,10,62,5521,415,3905,2699,6604,255435,106544,
2020-10-15T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,595,40,635,6673,7308,921,1033,29576,4190,25197,15877,41074,828712,489887,
2020-10-15T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,319,26,345,4064,4409,180,257,5387,625,2947,7474,10421,473161,334382,Per 895 casi non è disponibile la provenienza
2020-10-15T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,180,28,208,2816,3024,98,186,2410,169,2357,3246,5603,221349,186956,
2020-10-15T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,468,52,520,4967,5487,300,399,4854,350,6856,3835,10691,575631,411784,
2020-10-15T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,276,46,322,7584,7906,479,581,11171,1185,15463,4799,20262,878817,591385,
2020-10-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,74,12,86,1731,1817,194,263,2104,91,1903,2109,4012,243404,144075,
2020-10-15T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,14,3,17,343,360,65,67,1127,146,1472,161,1633,32441,22227,
2020-10-15T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,279,40,319,7289,7608,426,600,23728,2237,22546,11027,33573,2114126,825788,
