data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2022-05-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,316,9,325,56017,56342,-285,1693,322156,3233,,,381731,5878220,1230680,Dal totale dei casi positivi sono stati eliminati 2 casi in quanto non Covid. Nota informativa: Dal totale dei decessi comunicati in data odierna 1 è avvenuto nei giorni scorsi.,1,,,184498,197233,2276314,3601906,ITF,ITF1
2022-05-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,110,3,113,29836,29949,27,509,99201,891,,,130041,1019833,345907,"Il numero totale dei decessi ne comprende n. 34 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,65805,64236,657098,362735,ITF,ITF5
2022-05-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,256,14,270,78911,79181,-1744,1591,283827,2523,,,365531,2981761,2264189,,0,,L'ASP di Cosenza comunica 538 nuovi soggetti positivi di cui 3 fuori regione.																									,183500,182031,1651833,1329928,ITF,ITF6
2022-05-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,700,39,739,163158,163897,-4447,5112,1455082,10336,,,1629315,16122915,4891861,,1,,a seguito delle verifiche quotidiane di evince che 10 decessi registrati oggi risalgono ad un periodo compreso tra il 28/03 e il 24/04,903466,725849,8654263,7468652,ITF,ITF3
2022-05-05T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,1330,34,1364,51954,53318,-929,4041,1358289,16692,,,1428299,15822868,2732222,,5,,,926634,501665,9102201,6720667,ITH,ITH5
2022-05-05T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,171,9,180,23708,23888,-198,858,338089,5024,,,367001,6386160,1131909,Il totale dei casi positivi è stato ridotto di 2 a seguito di 2 test positivi rimossi dopo revisione del caso (1 caso relativo alla provincia di PN e 1 caso relativo alla provincia di TS).,4,,,198611,168390,3311100,3075060,ITH,ITH4
2022-05-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1115,60,1175,150009,151184,-1411,3951,1341177,11163,,,1503524,20743947,5635210,,3,,,968182,535342,8677054,12066893,ITI,ITI4
2022-05-05T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,271,15,286,14877,15163,-147,1252,411646,5290,,,432099,5404715,1309821,,0,,*di cui 14491 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,232678,199421,2433718,2970997,ITC,ITC3
2022-05-05T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,1179,37,1216,146638,147854,-6672,6362,2606823,40065,,,2794742,36908582,8221368,,2,,,1404149,1390593,15834547,21074035,ITC,ITC4
2022-05-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,161,4,165,6635,6800,106,1469,440532,3856,,,451188,3036822,2035504,,0,,,214179,237009,1971153,1065669,ITI,ITI3
2022-05-05T17:00:00,ITA,14,Molise,41.55774754,14.65916051,29,2,31,9007,9038,137,344,51741,620,,,61399,604766,562325,,0,,,25334,36065,422510,182256,ITF,ITF2
2022-05-05T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,41,0,41,3437,3478,-100,317,207540,1464,,,212482,5094049,830073,"317 nuovi positivi di cui un test antigenico confermato da test molecolare, 297 casi diagnosticati con test antigenico, e 16 nuovi positivi ",0,,"317 nuovi positivi di cui un test antigenico confermato da test molecolare, 297 casi diagnosticati con test antigenico, e 16 nuovi positivi ",84198,128284,877465,4216584,ITH,ITH1
2022-05-05T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,69,2,71,3424,3495,4,353,157628,1558,,,162681,2597733,556245,,0,,,43209,119472,838117,1759616,ITH,ITH2
2022-05-05T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,735,17,752,61028,61780,586,2824,1081504,13338,,,1156622,17048397,3947192,,2,,,499515,657107,4907191,12141206,ITC,ITC1
2022-05-05T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,521,25,546,96559,97105,-1379,3908,977857,8331,,,1083293,10656497,2325732,,3,,,480898,602395,4304526,6351971,ITF,ITF4
2022-05-05T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,275,9,284,26777,27061,-748,1383,257058,2365,,,286484,4401014,1603658,,0,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1383 casi dichiarati oggi, 1172 sono stati diagnosticati da tampone antigenico. Si segnala il decesso dei paz.:  - 1 uomo 67 aa Residente nella Provincia del Sud Sardegna  - 1 donna 91 aa Residente nella Provincia di Sassari  - 1 donna 83 aa Residente nella Provincia di Sassari  - 1 donna 85 aa Residente nella Provincia di Sassari ",158843,127641,1972545,2428469,ITG,ITG2
2022-05-05T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,755,42,797,113400,114197,-1997,3263,1004614,10663,,,1129474,12692422,7115132,DECEDUTI: N. 3 IL 04/05/2022 - N. 11 IL 03/05/2022 - N. 1 IL 02/05/2022 - N. 1 IL 21/04/2022 - N. 1 IL 31/03/2022 ,5,,"Sul numero complessivo dei casi confermati comunicati in data odierna, n. 465 sono relativi a giorni precedenti al 04/05/22 (di cui n. 422 del 03/04/22, n. 24 del 02/04/22, n. 2 del 01/04/22, n. 2 del 30/04/22, n. 1 del 29/04/22 ) 			",503129,626345,4646059,8046363,ITG,ITG1
2022-05-05T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,542,25,567,45208,45775,-472,2712,1053877,9906,,,1109558,13851582,4747435,,4,,,624224,485334,6745536,7106046,ITI,ITI1
2022-05-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,216,6,222,10861,11083,-74,889,259206,1836,,,272125,4227166,719394,- Si fa presente che 3 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria. - Si fa presente che 60 dei ricoveri non UTI appartengono ad altri codici disciplina.,1,,,138446,133679,1632075,2595091,ITI,ITI2
2022-05-05T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,27,0,27,1415,1442,-13,80,33422,533,,,35397,510868,133572,,0,,,13110,22287,139010,371858,ITC,ITC2
2022-05-05T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,565,17,582,62512,63094,-2190,5344,1612054,14492,,,1689640,29266911,4787981,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato 1 dimessi da TI  invece del n. 0 effettivi che include anche i negativizzati.,1,,,800596,889044,9892329,19374582,ITH,ITH3
