data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,casi_testati,note_it,note_en
2020-10-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,355,27,382,5414,5796,352,428,3764,542,10102,283894,176636,,
2020-10-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,74,7,81,1254,1335,79,95,699,48,2082,102296,101446,,
2020-10-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,142,9,151,2799,2950,236,239,1799,114,4863,271839,268922,,
2020-10-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1385,161,1546,38804,40350,2646,3186,11062,659,52071,937974,634861,,
2020-10-30T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.341720800000001,1157,119,1276,20145,21421,1708,1763,27764,4612,53797,1570748,842483,,
2020-10-30T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,161,35,196,4339,4535,427,505,5186,394,10115,532815,227470,,
2020-10-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1873,175,2048,29699,31747,2035,2246,11196,1190,44133,1411900,1152217,,
2020-10-30T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,948,52,1000,7322,8322,386,999,17469,1749,27540,437287,226812,,
2020-10-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,3698,370,4068,71161,75229,7345,8960,94134,17462,186825,2897835,1807884,,
2020-10-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,262,39,301,5340,5641,505,524,6965,1013,13619,317571,185912,,
2020-10-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,6,24,864,888,97,114,692,32,1612,63048,58819,,
2020-10-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,233,18,251,4310,4561,344,350,2966,308,7835,230235,118867,,
2020-10-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,118,9,127,1562,1689,68,222,6622,437,8748,286096,113372,,
2020-10-30T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,2547,159,2706,27682,30388,2497,2719,33006,4355,67749,1013484,623529,,
2020-10-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,634,84,718,9981,10699,697,791,6448,713,17860,550266,391765,,
2020-10-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,323,40,363,5458,5821,255,298,3071,214,9106,264292,224602,,
2020-10-30T17:00:00,ITA,19,Sicilia,38.11569725,13.362356699999998,895,117,1012,12552,13564,819,984,6758,484,20806,676669,477579,,
2020-10-30T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,1007,153,1160,25260,26420,2450,2765,13983,1320,41723,1074698,717521,,
2020-10-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,260,42,302,5864,6166,595,729,3409,121,9696,294451,171539,,
2020-10-30T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,127,7,134,1583,1717,133,155,1253,166,3136,40780,25710,,
2020-10-30T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,777,117,894,25653,26547,2921,3012,25321,2388,54256,2310397,898237,,
